EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
5112846,0,50,1,73,3,5,4,0,3,1,24,0,7,33172,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5112847,0,45,8,59,3,1,5,0,2,0,22,0,0,24724,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5112848,0,30,23,69,3,3,5,1,0,0,19,7,8,23412,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5112849,1,31,25,50,3,4,3,1,5,1,17,1,2,18132,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5112850,0,51,15,79,3,1,1,1,5,0,17,3,2,25208,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5112851,0,47,3,42,3,2,1,0,10,0,23,3,3,35627,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5112852,0,52,1,70,3,4,1,1,2,0,20,7,8,32099,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5112853,0,27,9,76,3,3,3,1,1,0,16,0,3,17517,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5112854,0,36,4,46,3,1,4,0,1,0,17,0,7,18692,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5112855,1,18,4,54,3,4,3,0,1,0,18,0,0,16420,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5112856,1,38,9,65,3,2,5,0,5,1,28,1,3,18073,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5112857,0,28,5,43,3,2,3,0,1,0,20,0,4,19221,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5112858,0,36,4,70,4,3,2,0,3,0,22,0,0,17177,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5112859,0,59,3,69,4,1,2,1,3,1,18,4,3,28726,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
5112860,0,43,3,62,3,3,1,1,1,0,25,7,7,20675,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5112861,0,31,6,56,3,5,1,0,0,1,17,0,3,21692,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5112862,0,46,3,75,5,4,4,0,3,1,17,7,7,31872,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
5112863,1,21,9,65,3,3,2,1,1,0,24,0,0,17693,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5112864,1,36,1,59,5,3,5,0,0,0,26,0,0,17325,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
5112865,1,21,14,70,4,1,5,0,2,1,21,1,1,18600,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5112866,0,48,1,35,1,3,1,1,2,0,27,2,1,31885,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
5112867,0,43,9,55,3,1,4,0,4,0,26,0,0,19765,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5112868,0,41,13,46,3,2,2,0,3,1,16,0,0,19766,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5112869,0,50,1,56,4,4,3,0,2,0,20,0,2,18690,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5112870,1,33,16,56,3,2,3,0,7,1,17,7,7,28610,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5112871,1,36,26,52,4,4,3,0,4,1,19,1,2,21916,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5112872,1,22,13,47,4,5,3,0,2,0,26,3,3,18625,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5112873,1,26,9,58,3,4,3,0,0,1,16,1,0,17741,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5112874,0,21,4,80,4,3,3,0,1,0,22,1,0,18230,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5112875,0,36,11,46,2,5,3,0,3,1,18,1,7,17213,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5112876,0,45,12,60,3,2,2,0,3,0,18,1,1,32650,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5112877,0,47,6,53,3,3,4,1,9,0,18,6,2,32606,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
5112878,0,36,5,61,4,5,5,0,1,0,18,0,0,17109,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5112879,0,48,7,67,4,1,3,0,2,0,18,2,2,19240,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5112880,0,31,10,59,3,2,4,1,1,0,20,2,2,18983,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
5112881,1,34,25,40,4,3,4,0,0,1,28,10,10,19599,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
5112882,1,45,3,64,5,2,4,1,2,1,21,1,11,33824,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
5112883,0,26,9,76,3,4,1,0,1,0,25,5,7,17570,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5112884,0,37,10,55,1,2,5,0,3,0,22,7,14,20639,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5112885,0,37,11,68,3,2,5,1,6,0,25,0,3,18452,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5112886,0,36,3,42,1,5,3,0,4,0,19,3,3,18506,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5112887,0,41,19,53,4,1,3,0,7,0,20,1,1,21094,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5112888,0,29,1,41,3,5,3,0,1,0,18,0,9,19319,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5112889,1,20,9,68,4,5,5,1,1,1,20,0,0,17600,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5112890,1,33,19,74,5,5,5,0,2,1,28,7,8,19919,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5112891,0,24,9,52,3,5,3,1,0,0,17,1,2,17774,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5112892,0,21,6,67,3,4,1,0,1,0,23,2,2,18117,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5112893,0,48,4,70,3,3,4,1,1,0,24,6,13,27957,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5112894,1,35,15,39,4,4,4,1,1,1,29,0,2,18743,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5112895,1,42,9,57,2,3,3,0,6,1,17,2,2,17759,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5112896,0,36,21,62,3,4,1,0,3,0,17,3,3,25362,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5112897,0,37,14,64,3,5,1,1,1,0,20,3,9,25738,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
5112898,0,36,11,82,3,5,3,1,2,0,23,2,5,20323,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5112899,0,34,7,41,3,4,3,1,1,0,19,2,10,19809,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5112900,0,36,4,54,4,2,2,1,0,0,18,1,1,17045,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5112901,0,37,6,50,4,1,1,0,5,0,17,2,13,25699,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5112902,0,31,20,67,3,4,5,0,2,1,29,1,9,27916,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5112903,1,34,18,58,3,2,3,0,8,1,18,8,8,29610,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5112904,1,21,9,45,4,3,3,0,1,0,25,2,2,17625,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5112905,0,36,7,66,4,3,3,1,0,0,17,0,3,17187,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5112906,0,28,6,68,3,4,2,0,1,0,19,0,2,19908,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5112907,0,29,9,51,1,2,3,0,1,0,29,0,7,17700,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5112908,0,39,10,70,3,2,4,0,9,0,20,0,3,21782,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5112909,0,22,17,66,2,2,2,0,1,1,18,0,0,17935,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5112910,0,38,3,58,3,5,3,0,9,0,19,0,0,21553,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5112911,1,50,2,64,3,4,3,1,7,0,17,0,1,21728,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5112912,0,34,6,58,3,3,3,1,2,1,17,4,2,18909,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5112913,1,37,6,53,4,3,1,0,2,1,17,4,8,26325,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5112914,0,35,10,66,4,4,3,0,1,1,25,5,15,25685,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5112915,1,39,4,41,3,5,3,0,4,1,23,0,0,20238,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
5112916,1,33,12,43,3,1,5,0,8,0,28,1,5,20200,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5112917,0,40,6,78,4,2,3,1,1,0,21,1,2,19069,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5112918,0,43,24,38,3,5,3,1,3,0,22,1,3,21265,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5112919,1,47,12,66,4,2,2,1,2,0,22,5,8,25619,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
5112920,0,46,10,55,3,4,3,1,5,1,25,1,3,20477,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5112921,0,43,13,40,3,5,3,0,4,0,28,4,2,18936,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5112922,0,31,5,45,5,3,1,1,3,0,26,1,3,22091,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5112923,0,34,7,45,4,5,4,1,6,0,20,0,0,19505,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5112924,0,23,27,53,3,4,2,1,1,0,17,0,2,21692,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5112925,0,36,9,59,4,3,5,1,0,0,26,0,3,17342,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5112926,1,24,9,35,3,1,5,0,2,0,25,2,1,17790,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5112927,0,50,3,62,3,3,3,1,2,1,16,7,7,34237,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5112928,0,36,31,70,4,2,3,0,1,0,29,5,3,18430,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
5112929,0,36,28,56,4,4,2,1,5,0,20,1,3,19681,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5112930,0,33,11,63,1,2,3,1,6,0,18,2,4,21175,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5112931,0,25,2,51,3,1,1,1,4,0,16,0,2,18229,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5112932,1,25,20,69,3,4,4,1,2,0,19,1,1,18210,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5112933,0,29,9,51,1,5,3,1,1,0,29,0,7,17700,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5112934,0,33,9,39,3,2,3,0,0,0,17,1,2,22104,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5112935,0,49,9,74,3,1,5,1,4,1,21,2,2,17587,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5112936,1,28,25,60,4,4,4,1,2,0,18,1,2,18863,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5112937,0,54,18,56,3,4,3,1,8,0,16,0,8,25739,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5112938,0,55,22,60,3,4,4,1,3,0,21,8,2,26725,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5112939,0,30,8,64,3,5,3,0,1,0,18,0,0,16274,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5112940,0,50,1,65,3,2,3,0,0,0,17,0,13,21347,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5112941,0,46,31,69,3,4,1,0,5,0,26,1,4,18132,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5112942,0,35,3,63,3,5,5,0,6,0,20,2,2,18996,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5112943,0,47,5,62,3,5,2,0,3,0,19,2,5,23379,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5112944,0,36,6,60,1,1,3,1,2,1,17,0,3,17127,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5112945,0,31,27,31,3,3,3,0,1,0,22,4,3,17911,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5112946,0,35,7,74,3,1,3,1,10,0,21,2,3,22538,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5112947,0,51,6,69,3,3,4,0,2,0,17,11,8,34200,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5112948,0,36,8,59,3,4,5,1,3,0,19,1,2,17062,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5112949,0,53,3,38,4,2,4,0,2,0,17,6,12,22525,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
5112950,0,30,5,63,4,1,4,0,1,1,17,2,7,20209,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
5112951,1,35,11,55,4,2,5,1,9,0,22,6,0,25306,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5112952,0,31,5,61,4,4,2,0,2,0,25,11,9,20152,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5112953,1,35,19,57,5,5,5,1,2,1,29,4,1,18307,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5112954,1,31,30,71,4,3,4,0,0,0,16,1,4,21692,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5112955,0,53,9,73,3,2,1,1,5,0,19,2,2,26836,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
5112956,1,32,21,61,1,5,5,0,1,0,23,1,2,18956,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5112957,0,28,7,78,3,3,3,0,2,0,17,1,4,18517,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5112958,0,26,16,42,3,5,3,1,2,0,17,1,7,18096,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
5112959,1,36,9,43,1,4,5,1,1,0,21,15,14,17743,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5112960,1,36,17,59,5,2,5,0,1,1,28,3,0,17307,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5112961,0,37,6,66,4,5,1,1,1,0,25,4,5,23644,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
5112962,0,28,3,52,4,5,2,1,1,1,17,2,2,21692,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5112963,1,38,3,51,3,5,4,1,4,0,16,1,4,19855,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5112964,1,36,17,41,4,4,4,0,2,1,30,1,3,19743,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5112965,1,29,8,39,3,3,3,1,3,1,18,7,7,18339,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5112966,0,48,30,61,3,3,3,1,3,0,26,0,0,27504,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
5112967,0,60,5,34,4,5,1,0,10,0,27,3,3,34844,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
5112968,0,38,30,59,3,1,2,1,1,0,16,9,9,17406,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5112969,0,37,11,79,4,2,5,0,1,0,27,1,4,18342,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5112970,0,37,17,66,4,1,3,1,4,0,24,0,0,21334,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5112971,0,37,6,61,3,4,1,1,7,0,21,0,4,21347,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5112972,1,28,25,72,4,2,5,0,1,0,17,1,9,23722,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5112973,0,42,8,59,1,4,4,0,6,1,21,0,0,17372,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5112974,1,36,22,37,4,1,4,0,1,1,18,0,0,17121,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
5112975,0,47,15,64,3,2,4,1,8,0,23,1,7,20467,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5112976,1,28,5,57,3,3,5,0,1,0,17,1,2,19041,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5112977,0,27,11,32,3,1,5,0,1,0,26,1,7,23793,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5112978,0,23,11,79,2,2,3,0,1,0,23,0,2,18505,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5112979,1,24,11,65,4,2,3,0,2,1,17,2,3,19989,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5112980,1,36,9,77,5,2,5,0,1,1,16,0,7,17119,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5112981,1,50,14,45,3,4,2,0,2,0,24,8,8,23654,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5112982,0,35,13,59,3,4,3,0,2,1,25,1,1,18220,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
5112983,0,55,25,63,3,1,3,0,4,0,31,5,8,33426,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5112984,0,43,11,59,3,4,2,0,0,0,24,1,7,17455,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5112985,0,41,13,46,3,2,1,1,3,1,16,0,0,19766,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5112986,1,32,25,70,3,3,3,1,2,1,21,7,8,22179,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5112987,1,30,21,58,4,3,1,1,2,1,19,1,2,18389,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5112988,1,51,31,41,4,3,5,1,5,1,19,3,1,26854,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5112989,0,40,12,73,3,4,3,1,1,0,16,9,4,21323,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5112990,0,36,4,70,4,4,1,0,3,0,22,0,0,17177,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5112991,0,39,3,61,4,2,5,0,5,0,20,1,2,18858,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
5112992,0,29,12,79,3,1,3,1,6,0,24,3,3,18377,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5112993,0,42,24,37,4,5,3,0,1,0,17,3,7,19332,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5112994,0,39,5,47,3,2,2,1,6,1,17,2,3,19944,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5112995,1,28,3,54,5,3,2,1,5,1,18,2,2,18464,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5112996,0,40,3,49,3,3,3,0,0,0,24,3,9,34436,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5112997,0,43,29,72,2,1,3,1,4,0,17,1,2,19739,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5112998,0,35,1,64,3,2,4,1,1,0,18,0,6,22295,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5112999,0,28,1,67,3,1,5,1,1,0,30,1,2,18591,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5113000,0,46,1,40,3,5,2,0,9,0,22,2,2,34627,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
5113001,0,38,5,57,3,3,3,0,7,0,24,0,0,18306,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5113002,0,28,9,42,3,4,2,0,1,0,16,0,2,17713,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5113003,1,40,5,56,3,4,2,1,8,0,17,12,6,28169,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5113004,1,36,10,59,3,5,2,0,1,1,19,0,2,17323,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
5113005,0,42,10,45,1,5,3,1,2,0,19,1,9,19376,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5113006,1,42,13,44,3,5,5,1,0,1,17,13,14,28758,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
5113007,0,38,9,80,3,5,4,0,5,0,18,3,8,17592,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5113008,1,29,5,81,3,5,3,0,3,0,17,1,1,19485,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113009,1,35,26,45,3,4,5,1,10,1,21,1,3,25950,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5113010,0,49,19,62,3,3,2,1,1,1,20,1,7,21804,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113011,1,29,16,56,3,5,3,0,4,1,17,3,3,25854,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5113012,1,26,17,59,3,5,4,1,2,1,18,0,2,17373,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113013,0,58,32,58,4,4,1,1,4,0,18,1,1,30118,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
5113014,0,35,12,54,3,5,2,1,1,0,16,0,2,19968,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5113015,1,31,4,66,4,5,5,1,2,0,17,7,8,25714,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5113016,0,55,27,60,4,2,1,1,1,0,26,2,13,34586,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
5113017,1,41,28,59,4,3,4,0,3,1,18,2,1,25094,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5113018,0,55,5,30,3,2,3,1,0,1,21,1,2,19035,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5113019,0,28,12,46,3,1,1,0,2,0,20,1,8,20105,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5113020,0,27,1,73,3,2,4,0,0,1,18,1,4,21349,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5113021,0,39,4,44,2,1,4,0,9,0,20,3,6,21389,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5113022,0,30,31,65,3,5,1,0,5,0,28,2,8,18514,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5113023,0,39,17,82,3,5,4,0,1,0,17,8,8,25924,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
5113024,0,36,24,67,3,1,4,0,4,0,17,1,2,17042,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5113025,0,31,12,59,3,3,2,1,3,1,24,0,2,17356,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5113026,1,34,17,60,3,5,1,1,6,1,19,1,5,18436,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113027,0,40,3,38,1,3,4,1,1,0,29,3,7,19244,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5113028,0,34,25,67,3,1,4,1,1,0,19,1,8,22146,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5113029,0,37,21,80,3,4,2,0,3,0,26,1,10,23779,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5113030,0,26,8,57,1,1,5,0,2,0,18,2,6,20000,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113031,0,32,3,70,4,4,5,0,2,0,18,4,3,18218,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113032,0,40,15,68,3,2,4,0,5,0,27,2,1,21295,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5113033,0,31,3,77,3,4,1,1,4,1,18,0,5,21582,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5113034,1,36,27,75,5,5,2,0,2,1,20,2,1,17118,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
5113035,1,34,13,40,5,4,1,0,8,0,19,2,4,19408,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113036,1,27,11,40,4,1,5,1,7,0,23,2,3,21326,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
5113037,0,56,11,35,3,1,3,1,3,1,20,1,3,30756,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5113038,0,35,3,37,3,5,4,1,5,0,16,1,2,19425,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5113039,0,44,1,75,3,5,5,1,5,1,26,1,3,20454,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5113040,0,22,9,59,5,2,5,0,1,0,20,1,1,17451,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113041,0,54,21,31,3,5,3,0,3,0,17,0,3,19869,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5113042,0,55,3,65,3,5,4,1,3,0,23,1,2,25976,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5113043,1,36,14,59,4,4,5,1,4,1,20,2,0,17335,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
